text,label
"Kalo oposisi kan fitnah terus ya spt itu, ikn akn diisi orang cina semua, Jokowi keturunan pki, dll....ini cara2 bandit mas. Ngrecokin bagunan,demo bayaran mulu. Ini yg saya katakan oposisi tidak cerdas. Salah satunya ya balik lagi kasus menag ini.",positive
Bnyk selamat Pa Bambang....IKN pasti akan sukses,positive
"Mantabahhlah  IKN Nusantara    
@kemkominfo
 @PlateJohnny",positive
Semoga IKN sukses. Dan PDIP makin jaya.,positive
"Nah  jelas nih alasan nya, dan emang udb waktunya juga lah IKN itu di Pindah ke luar Jawa, beban pulau Jawa nih udah berat cuy",positive
"Lha kan macet Jakarta akan teratasi kalo IKN nya pindah, karena Jakarta tidak lagi jadi pusat keramaian.

Trus normalisasi sungai untuk mencegah banjir dengan menggusur pemukiman ilegal di bantaran kali akan lebih mudah kalo warga penghuninya sudah ikut pindah ke IKN baru.",positive
"bagus setujuu,ikn akan memperkuat pembangunan",positive
"Yaa Allah ... lancarkan , selamatkan dan sukseskan pembangunan IKN , amiiin .",positive
Semoga adanya IKN bisa memajukan Mejadi Negara yg lebih majulagi.bisa mengurangi angka pengangguran yg semakin meningkat.terutama di pedesaan pedesaan yg angka penganggurannya nominal banyak...,positive
"Biar Indonesia tenang , jauh dr demonstran. Kerja tenang ga terganggu . SUCCES IKN",positive
"Berarti mata elo buta, kuping budhek, hati tertutup. IKN adalah proyek negara yg sdh sejak jaman Presiden Soekarno sampai Jokowilah yg sanggup mewujudkan.",positive
"Klo yg bgtu jd konsultan IKN itu sama aja mau sabotase ,, kerja ga bisa di suruh jd konsultan IKN, parah",positive
Nanti IKN dipenuhi air dan sumur resapan.,positive
Mantab nih IKN,positive
"Semoga dg IKN persatuan Indonesia semakin kuat, sejahtera, dan semoga Allah selalu merahmati. Amin yra.",positive
"Ya iyalah,
Presiden kan pengen kepentingannya IKN betul betul di bangun dan di kerjakan.",positive
Presiden y fokus k IKN,positive
"Selain itu, Kepala Negara juga menginstruksikan jajarannya untuk segera menyelesaikan pembentukan peraturan perundang-undangan yang merupakan turunan dari Undang-Undang (UU) IKN.",positive
kawal wak tut sampe jadi arsitek IKN,positive
IKN keren,positive
"Pagi Bapk Presiden,semoga sehat dan selalu dilimpahi berkah dalam membangun IKN.",positive
IKN ga ajak2 yg ga setuju.. kaciaannn..,positive
Moga IKN berjalan lancar amin,positive
"Ya berarti, mari kita ikut dukung dan bersamai proyek ikn itu...

Karena sudah diberi teladan...?",positive
Smg dn IKN INDONESIA Smkin bersatu damai sejahtra membangun menjaga bersama...,positive
IKN kita keren,positive
"Bismillah.
Semoga lancar pembangunan IKN 
Amin",positive
"Kepala otorita
Bambang susantono
Sudah di lantik

Biaya pembangunan 
IKN 
Sudah ada
Terus 

Mau ngapain lagi",positive
"Dukung terus pemindahan ikn 
@kemkominfo",positive
"Jakarta kan tempat terkorup di Indonesia, siapa tahu pindah IKN...korupsi bersih dari Indonesia!!!",positive
"Bismillah, Semoga pembangunan Ibukota baru di Kalimantan, akan berjalan lancar dan selalu dalam perlindungan Allah SWT, Aamiin",positive
Ya wajar toh emang kalau di bahas beberapa org trus kudu di batalkan? Kan nggak juga saya sih sangat percaya pembangunan IKN melalui kajian panjanh unk kemajuan bangsa. jika IKN di pimpin oleh kepala otorita yg langsung di tunjuk presiden itu lebih baik,positive
"Presiden menekankan kpd kementerian terkait utk tidak hanya memperketat, tetapi juga menghentikan penerbitan dan pengalihan hak atas tanah di wilayah IKN. Kepala Negara pun meminta Menteri ATR/BPN utk lakukan konsolidasi, baik mengenai kepemilikan maupun penggunaan tanah di IKN.",positive
"Presiden RI ke 7 Bpk Joko Widodo di IKN Nusantara melakukan Ritual Budaya Indonesiatercinta bersama Pejabat Negara Menteri2 dan Gubernur dari 34 Provinsi berjalan dgn baik, yg merasa keberatan nggak usah ngebacot yg mengarah fitnah baik2 saja duduk diboncengan MERDEKA.",positive
"Softbank ga mau invest di IKN... msh ada another Bank luar yg mau, nyantai aja..mrk rugi sendiri karena Indonesia thn 2050 diperkirakan mjd calon negara maju, bkn lagi negara berkembang",positive
Wah IKN sejuk juga ya,positive
IKN NUSANTARA bakalan keren abis,positive
Saya setuju UU IKN,positive
Optimistis pembangunan IKN Nusantara berjalan lancar,positive
Sekarang adalah waktu yang sangat tepat untuk berinvestasi di IKN jaminan langsung diberikan oleh pangeran Mohammed bin Zayed al Nahyan dan diprakarsai pula oleh kerajaan Inggris secara implisit dengan mantan PM Tony Blair sebagai conceptor nya !,positive
NKRI semakin maju dengan semangat baru dengan langkah membuka IKN wajah baru.,positive
"Kepala Negara pun meminta Menteri ATR/BPN untuk melakukan konsolidasi, baik mengenai kepemilikan maupun penggunaan tanah di IKN.",positive
Ini simbolik bahwa ikn adalah program nasional yg digarap dgn serius,positive
"udahlah nek,lo ndak usah ngikut mikirin IKN,nanti tambah stress dan mbacotan lo tambah ruwet.udah ada pakar2 nya yg ngerjakan.nikmatin aja ngapa",positive
Baguslah... dan jangan dikasih kesempatan kedua. Investor lain masih banyak. Secara alami IKN akan berproses menjadi berkembang meskipun akan memerlukan waktu yg lebih lama. Tak ubahnya seperti kota-kota lain. Yang terpenting blue print-nya sdh dibuat.,positive
"“Sebagai bagian yang penting dari sistem pertahanan dan keamanan, Brimob yang profesional dan modern, selain dilengkapi dengan Alpalkam modern juga akan bertempat di beberapa spot strategis IKN,” lanjutnya.
@Suharso_M
 
@Jiwamudaindo",positive
Benar sekali buat membungkam mereka2 yang anti IKN bahwa bisa mewujudkan cita2 yang mulia ini,positive
"Banyak komen dr warga Kalimantan yg bilang 
""Kami ga masalah kok dgn semua ini.""
Oke, saya berdoa semoga proyek IKN ini benar2 mendatangkan sebesar2nya manfaat utk warga Kalimantan. Maju seluruh aspek sospolhankam,adat, budaya, dan ekologinya. Semoga bisa begitu.",positive
"Ga tau soal pak Bambang, tapi kalau ada pak Doni sih proyek IKN aman lah...",positive
Semoga aja ikn pindah kalbar kaltim kalsel ada kereta jadi gw ke daerah lain gak capek naik pesawat atau sped bot,positive
"Ya kan itu hanya simbul menyatakan sikap bahwa NKRI ini dalam satu kesatuan cinta tanah dan air,kalau lebih jelas nya jika Kisanak bingung tanya sama gubernur sesuai logika dan ilmiah ga yg  kemaren Bawak tanah dan air ga ke titik nol IKN ?",positive
Tergantung pola pikir. Sukses IKN....,positive
"Sumpah asal dikelola dengan baik Indonesia bisa semakin kaya dengan adanya proyek IKN ini. 
Ga percaya? 
Ini diulas dengan ilustrasi yang mudah difahami. 
Baca perlahan dan seksama ya.",positive
Kang emil otw gubernur ikn,positive
mungkinkah anda tdk/belum tahu bahwa perpindahan IKN lebih di khususkan untuk aparatur negara.....dan jumlahnya mungkin lebih kurang 1juta org....lebih dari itu mayoritas penduduk diwilayah KalTim  sdh mendukung,positive
"Ngooceh aja bang 
@msaid_didu
 . nyantai aja bang. Pasti jadi dan ada jalan tuk mwujudkan IKN BARU",positive
"gw doain ente panjang umur. biar jadi saksi 20-30 thn lgi IKN akn seprti apa? dan orng yg nyinyir berbondong2 meng elu-elukn. "" orng sekelas hajatan RT az sibuk ny kaya gimn",positive
"Betul, emang ini overdemand ya, slain pembenahan transportasi mungkin pemerataan sentra ekonomi jg penting, ga numpuk semua di jkt dan skitarnya. IKN here we go?",positive
"Seremonial simbol persatuan di IKN dgn membawa tanah dan air dari berbagai daerah, dituduh #RitualSyirik. Coba tanya syiriknya dimana? Gak bisa jawab mereka, yg ada malah kalian dimaki-maki. 

Gue jelasin ya, contoh syirik itu misalnya mentuhankan arab, budaya arab dan baju arab.",positive
"Gubernur se Indonesia telah mengirimkan tanah dan ain ke IKN untuk simbolis persatuan Indonesia.
Saya warga Jateng mengirimkan DO'A untuk kelancaran cita-cita Mulya para pemimpin bangsa.

Semoga Tuhan selalu memberikan kelancaran pembangunan IKN.",positive
"Semoga IKN segera terwujud dan Indonesia memiliki Ibukota yg baru, tidak ada alasan waktu yg tdk tepat karena setiap saat pasti ada kendala2 tersendiri, semoga pemindahan Ibukota sesuai rencana pemerintah.",positive
"""Berkaitan dengan rencana tata ruang di kawasan IKN agar ini bisa segera mempercepat pelepasan kawasan hutan di wilayah IKN utamanya yang berada di kawasan milik pemerintahan,"" lanjut Presiden.",positive
"Di tengah hutan Borneo ini orang bilang, tempat jin buang anak.Tempat yg kita lupakan masyarakatnya selama ini dari derap pembangunan. IKN akan mengubahnya jd taman bunga di mana bersama sama kita akan merasakan indah dan wanginya kebersamaan sbg saudara sebangsa.",positive
"Iyes guyss, paham betul, dukung penuh pemindahan IKN",positive
"Btw, kenapa pada protes sih sama seremonial pengumpulan tanah dan air dari semua provinsi di Indonesia di Titik Nol IKN ini? bukannya malah bagus ya dari sisi filosofi?",positive
"S'moga pembangunan IKN Nusantara berjalan mulus dan halus, bebas korupsi, dan benar-benar menjadi ibukota modern yang ramah lingkungan dan kota Bhinneka Tunggal Ika. #Nusantara",positive
Selamat berkemah bapak Presiden Joko Widodo beserta 34 gubernur se-Indonesia dan pejabat terkait lainnya di Titik NOL IKN. Semoga rencana besar ini sukses dan membawa kemakmuran dan kesejahteraan bagi seluruh bangsa dan rakyat Indonesia......,positive
"Niat pak.Jokowi sdh sangat baik dan mulia, sy yakin, IKN akan.membawa kemajuan. Tapi yg punya niat jahat akan menuai akibatnya. Kita tunggu saja. Kehancurannya. Semesta akan mempermalukannya.",positive
"Nggak ada relevansinya buat IKN, msh banyak yg mau invest di IKN.",positive
Keren IKN,positive
"Tadi lihat Live di TV jadi terharu…sebagai putra asli Kalimantan kami sangat ber Terima kasih pada Pak Dhe Jokowi..
Semoga proses pembangunan IKN berjalan dgn lancar sesuai dgn yg sdh ditargetkan.

Amin",positive
"Keren.....
Semua pejabat selevel gubernur ke atas menikmati kesederhanaan fasilitas di titik 0 IKN",positive
Mau pindah ke ikn,positive
"Yg tidak setuju dengan IKN
Hanya or dungu.
#IKN
#NKRI",positive
"Berfffikir fffositif saja, KEMAH dlm rsngka PELETAKAN BATU PERTAMA IKN BARU dihadiri GUBERNUR seluruh Indonesia dg Pakean adat daerah masing2 ini artinya IKN BARU milik MASY NKRI yg tersebar dari Sabang sampai Mereko konsepnya mirip TAMAN MINI INDONESIA INDAH.",positive
IKN kota masa depan,positive
merinding banget lihat penyatuan Tanah&Air seluruh Nusantara buat IKN Nusantara,positive
"Keren Ritual banyu ambi ,tanah dari setiap daerah.di Satukan di IKN.",positive
"Eh boy, Presiden mana yg gak ngutang ?

Goblok lu, yg mindahin IKN itu ada UEA, ada sumbangan besar dr mrk.

Brp negara yg akan bantu ?

Coba lu buka data ya.
Jgn asal mangap aja mulut lu.

Lagian kalo ngutang buat dikorup baru kita marah, klo buat membangun indonesia ya gpp.",positive
Agar di IKN pemerintah tak gampang gusur warga asli,positive
"Aduh, dimana letak syiriknya, di IKN itu cuma nyampurin 33 teko air dari 33 provinsi, dimana syiriknyaaaa??? Jangan malu maluin atuhhh #ritualsyirik",positive
"Wajar Jokowi geram grup WA TNI bahas tolak IKN, Hrs diingat Presiden adalah Panglima Tertinggi, terkait hal itu KSAD peringatkan semua Komandan ""jangan ngomong aneh-aneh""",positive
Indahnya persatuan dan kesatuan dengan berkumpulnya 34 Gub dan Presiden. Semoga IKN semakin mempererat kesatuan dan persatuan,positive
"Si RG ini bego atau tolol sih?, Yg namanya kebijakan, pasti ada kepentingan. Kebijakan memilih pemimpin IKN, ya mesti ada kepentingannya dong. Apa kepentingannya? Ya pembangunan IKN hrs terlaksana demi pertanggungjawabannya sebagai kepala negara.",positive
Hore.. IKN akan diintervensi oleh Arab Saudi.. mari tolak budayanya.. ambil duidnya..,positive
"Seharusnya 
@Puspen_TNI
 VIS 
@OmbudsmanRI137
 membuat Edaran misal IKN sudah menjadi ketetapan DPR utk dipatuhi eksekutif,yudikatif dll

Jangankan prajurit,WNI harus patuhi DPR dan presidennya bukan ?

Lalu mengapa ada pembahasan Tolak IKN? Disini ADA DUGAAN melampaui wewenang DPR",positive
Kata Nusantara terlalu general pak dan bisa jadi bias. Ganti saja nama IKN jadi Nusanesia.,positive
"Kaum Kadroen tidak mau pindah ke IKN. Jengkel2 gemes nepsong. Kenapa ? Biasa kalau mau demo ckp sewa bis, mikrolet dsb. Lsg ke Istana. Kalau demo ke IKN 
1. Hrs sewa kapal pesiar
2. Di Monas bs tiduran. Dilaut dikremes hiu
3. Tidak ada nasi kucing.",positive
"Semua org kaltim senang IKN disana, jd klo ada penghalang di belokin aja ke tempat yg tdk seharus nya",positive
"Yang merangkak ternyata gak cuma bayi.. bahan pokok dan daging 
@jokowi
 sehat selalu semoga pembangunan IKN lancar pakde . Hehehe",positive
Semoga lancar selalu ya untuk IKN,positive
Salah satu pindah IKN adalah pemerataan pembangunan. Ini yang tidak diingini kader² P.Demokrat ?,positive
"Dalam diskusi selama sejam lebih, delegasi PEA yang antara lain Menteri Energi dan Infrastruktur PEA Suhail Mohammed Al Mazroei, menyampaikan kesiapan pemerintah PEA untuk berinvestasi dalam pembangunan Ibu Kota Negara (IKN) Nusantara.",positive
Yakin 100% proyek IKN ini sukses,positive
"PROSESI PENYATUAN TANAH DAN AIR SELURUH WILAYAH NUSANTARA (34 PROVINSI) di titik NOL IKN  yg sebelumnya diiringi oleh lagu kebangsaan INDONESIA RAYA sungguh mengharukan sekaligus membahagiakan kerna sebagai Simbol & Perekat #4PilarKebangsaan 

#IndonesiaJaya #NusantaraJaya",positive
"negara mana yang mau memberi hutang kalau membayar hutang dengan hutang? oh ya!! setau saja dana IKN bukan Dari APBN seutuhnya Deh,APBN paling banyak 100T/tahun dan itu lebih sedikit dari belanja alutsisa kita yang sampai 2400/5thn,dan IKN jga bagus berkaitan ekonomi kedepan.",positive
"mudah dapat
#IbukotaNegara
#SemangatNusantara
#IKN",positive
"Maksud w ya ini IKN gitu lho, kek harus ada representasi keanekaragaman di indo  makanya salah satu bentuk solusinya dibawalah air dari berbagai daerah di indo.",positive
"Selamat mengemban tugas negara Pak Bambang, jadikan IKN Nusantara sebagai kebanggaan sebuah bangsa besar yg namanya RI.",positive
Mantap IKN Nusantara,positive
Dukung IKN donk pastinya,positive
"Pembangunan bendungan ini, selain untuk mendukung kebutuhan air baku di kawasan Ibu Kota Negara (IKN) Nusantara serta Balikpapan, juga untuk mereduksi datangnya banjir.
@jokowi
@erickthohir",positive
"Saat IKN berhasil Berdiri tegak , otomati segala usaha, gerakan, monyet Khilafah untuk menguasai negeri ini Gugur,rontok dengan sendirinya",positive
"Rancangan untuk Istana IKN tak hanya menampilkan estetika semata, namun juga melalui proses panjang dari riset mendalam terkait keadaan kontur tanah, lingkungan, dan aspek vital lain.",positive
Aku yo dukung IKN Nusantara lho,positive
"Petinggi SinarMas BSD jadi Wakil Kepala Otorita IKN.. udah kebayang ntar bagaimana rapihnya IKN..
Pakde Lurah sudah bener milih orang. Bukan milih orang dari Politisi atau dari Netijen",positive
"Semoga program pembangunan IKN dapat berjalan sesuai rencana terlepas dari adanya pro dan kontra, selamat berjuang Pak Jokowi semoga Bapak dan Ibu Iriana selalu diberikan kesehatan. 
Salam respect dari Medan... Horas",positive
"apapun kondisi negara sekarang, gasss teruss bangun IKN 
abaikan masukan dan saran2 dr berbagai pihak",positive
"Sudah sudah, Ayo percepet pemindahan IKN, ini salah satu fungsinya, mayoritas kadrun cuman betebaran di jabodetabek jabar, kalau di pindahkan mereka ga bisa apa apa, ga bakal berani dateng ke kalimantan, kasihan investor & para pengusaha lain..",positive
Ikn itu buat anak cucu kita...kelak...bukan proyek pribadi....Jaya Indonesia...maju....kelak Indonesia bisa sejajar dgn negara2 maju lainnya...optimis....,positive
Setuju banget sama pak Ridwan Kamil kalo pak Bambang cocok jadi kepala IKN,positive
Semoga IKN Segera Jadi,positive
"Salam AYU-AYU kabeh
Tetap semangat untuk IKN NKRI",positive
"Setelah nanti bangunan2 inti dari IKN sudah jadi, gak menutup kemungkinan bakal datang lagi investor2 yg lain ... 

Sudah, selesai masalah. 

Jadi udah lah ... 
gosah sok2an komen investor IKN mundur , kalo liat issue2 minyak goreng masih ribut ,",positive
Semoga Allah SWT memberikan perlindungan kepada penduduk Indonesia dan semoga pembangunan IKN dapat tercapai dan lancar apa yang di cita2kan oleh seluruh rakyat Indonesia aamiin ya rabbal alamiin,positive
"Filosofi yg dalam banget, agar nantinya seluruh rakyat Indonesia benar2 merasa memiliki IKN...",positive
IKN proyek bagus,positive
"Kepala IKN harus lincah cari investor, karena biaya belum ada.",positive
IKN jalan teroooosssss,positive
"IKN Nusantara 
INDONESIA 
#IndonesiaMaju",positive
Mulai besok langsung tempatkan di IKN,positive
Peringatan itu disampaikan Jokowi karena IKN akan dibangun dengan konsep kota hutan pintar (smart forest city) yang memprioritaskan mobilitas warga dengan berjalan kaki sehingga transportasi yang jadi unggulan adalah sepeda dan kendaraan umum ramah lingkungan.,positive
Alhamdulillah..semoga minyak goreng di IKN tidak langka pak ..,positive
"Kasian yang udah gak bisa sebar2 hoax cina hahaha, sekarang IKN halal buat lo",positive
Ternyata....arab dukung jokowi dan ikn ya...keren juga jokowi dan luhut,positive
"“Kita harus memastikan juga pengadaan tanah di kawasan Ibu Kota Nusantara ini hanya dapat dialihkan kepada instansi yang memerlukan tanah untuk pembangunan IKN,” ujar Jokowi saat memimpin rapat terbatas (ratas) di Istana Merdeka, Jakarta, Kamis (10/3).",positive
"Konsep Smart City yg akan dibangun Polri di Ibukota Nusantara dilakukan melalui kegiatan peningkatan pelayanan kepolisian.
Disamping itu konsep Smart City yg diusung di IKN mengutamakan pencegahan kejahatan dg memperhatikan cost effectiveness &
@Suharso_M
 
@Jiwamudaindo",positive
"Anda keliru, justru dengan ritual spt itu esemka berhasil masuk ke dalam ""dunia lain"". Esemka laris dan diproduksi masal di ""sana"". Kita saja yg tidak bisa melihatnya. Dan mungkin IKN akan sukses spt yg dialami esemka...",positive
