Unnamed: 0,text_tweet,pisah_hashtag&kata,text_cleaning,text_normalisasi,tweet_tokens,polarity_score,polarity,positive_words,negative_words
907,DPR Usul Jakarta Jadi Ibu Kota Legislasi Sehingga tak Pindah ke IKN Ini Respons Istana https://t.co/4tzUidUrsr #Nusantara #IbuKotaNegara #IKN #Indonesia,DPR Usul Jakarta Jadi Ibu Kota Legislasi Sehingga tak Pindah ke IKN Ini Respons Istana https://t.co/4tzUidUrsr #Nusantara #Ibu Kota Negara #IKN #Indonesia,dpr usul jakarta jadi ibu kota legislasi sehingga tak pindah ke ikn ini respons istana nusantara ibu kota negara ikn indonesia,dpr usul jakarta jadi ibu kota legislasi sehingga tidak pindah ke ibu kota negara ini respons istana nusantara ibu kota negara ibu kota negara indonesia,"['dpr', 'usul', 'jakarta', 'jadi', 'ibu', 'kota', 'legislasi', 'sehingga', 'tidak', 'pindah', 'ke', 'ibu', 'kota', 'negara', 'ini', 'respons', 'istana', 'nusantara', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'indonesia']",-10,negative,"[('usul', 2), ('jadi', 1), ('pindah', 1), ('respons', 3)]","[('usul', -3), ('jadi', -2), ('kota', -1), ('tidak', -5), ('pindah', -3), ('kota', -1), ('kota', -1), ('kota', -1)]"
589,Jelajahi revolusi teknologi terbaru di Nusantara Expo bawa impian ke realitas bersama Otorita IKN. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/isSLthH29U,Jelajahi revolusi teknologi terbaru di Nusantara Expo bawa impian ke realitas bersama Otorita IKN. #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/isSLthH29U,jelajahi revolusi teknologi terbaru di nusantara expo bawa impian ke realitas bersama otorita ikn ibu kota negara iknnusantara pindah ibu kota,jelajahi revolusi teknologi terbaru di nusantara expo bawa impian ke realitas bersama otoritas ibu kota negara ibu kota negara ibu kota negara nusantara pindah ibu kota,"['jelajahi', 'revolusi', 'teknologi', 'terbaru', 'di', 'nusantara', 'expo', 'bawa', 'impian', 'ke', 'realitas', 'bersama', 'otoritas', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']",-1,negative,"[('terbaru', 4), ('bawa', 1), ('impian', 3), ('bersama', 3), ('pindah', 1)]","[('bawa', -3), ('realitas', -3), ('kota', -1), ('kota', -1), ('kota', -1), ('pindah', -3), ('kota', -1)]"
346,Nasib hidup di kampung Mau maen ke kota aja harus siap-siap jam segini Padahal tadinya mau nge gas nulis tapi apa daya ibu negara pengen hiling Padahal cuman keliling kota bandung doang ,Nasib hidup di kampung Mau maen ke kota aja harus siap-siap jam segini Padahal tadinya mau nge gas nulis tapi apa daya ibu negara pengen hiling Padahal cuman keliling kota bandung doang ,nasib hidup di kampung mau maen ke kota aja harus siap-siap jam segini padahal tadinya mau nge gas nulis tapi apa daya ibu negara pengen hiling padahal cuman keliling kota bandung doang,nasib hidup di kampung mau main ke kota saja harus siap-siap jam segini padahal tadinya mau nge gas menulis tapi apa daya ibu negara ingin hiling padahal cuman keliling kota bandung doang,"['nasib', 'hidup', 'di', 'kampung', 'mau', 'main', 'ke', 'kota', 'saja', 'harus', 'siap-siap', 'jam', 'segini', 'padahal', 'tadinya', 'mau', 'nge', 'gas', 'menulis', 'tapi', 'apa', 'daya', 'ibu', 'negara', 'ingin', 'hiling', 'padahal', 'cuman', 'keliling', 'kota', 'bandung', 'doang']",-12,negative,"[('hidup', 2), ('mau', 5), ('main', 2), ('mau', 5), ('doang', 1)]","[('hidup', -4), ('mau', -1), ('main', -2), ('kota', -1), ('saja', -3), ('harus', -5), ('mau', -1), ('gas', -4), ('apa', -3), ('kota', -1), ('bandung', -1), ('doang', -1)]"
997,@tanyakanrl @andresetiawanxt @IqbalMohamad_ hampura lur urng jadi warga ibu kota negara,@tanyakanrl @andresetiawanxt @IqbalMohamad_ hampura lur urng jadi warga ibu kota negara,hampura lur urng jadi warga ibu kota negara,maaf lur urng jadi warga ibu kota negara,"['maaf', 'lur', 'urng', 'jadi', 'warga', 'ibu', 'kota', 'negara']",-3,negative,"[('maaf', 2), ('jadi', 1)]","[('maaf', -3), ('jadi', -2), ('kota', -1)]"
483,Uji Coba Internet Starlink di IKN: Langkah Besar Menuju Akses Internet Global di Indonesia. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/6qvtNFM7Jo,Uji Coba Internet Starlink di IKN: Langkah Besar Menuju Akses Internet Global di Indonesia. #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/6qvtNFM7Jo,uji coba internet starlink di ikn langkah besar menuju akses internet global di indonesia ibu kota negara iknnusantara pindah ibu kota,uji coba internet starlink di ibu kota negara langkah besar menuju akses internet global di indonesia ibu kota negara ibu kota negara nusantara pindah ibu kota,"['uji', 'coba', 'internet', 'starlink', 'di', 'ibu', 'kota', 'negara', 'langkah', 'besar', 'menuju', 'akses', 'internet', 'global', 'di', 'indonesia', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']",0,neutral,"[('uji', 1), ('coba', 2), ('langkah', 4), ('besar', 4), ('akses', 2), ('pindah', 1)]","[('coba', -1), ('kota', -1), ('besar', -2), ('menuju', -4), ('kota', -1), ('kota', -1), ('pindah', -3), ('kota', -1)]"
578,Pilgub DKI Jakarta akan tetap menjadi episentrum politik nasional di level pemilu lokal. Sekalipun tak lagi berstatus ibu kota negara Jakarta tetap memiliki magnet politik yg besar bagi sebagian politisi maupun partai politik.,Pilgub DKI Jakarta akan tetap menjadi episentrum politik nasional di level pemilu lokal. Sekalipun tak lagi berstatus ibu kota negara Jakarta tetap memiliki magnet politik yg besar bagi sebagian politisi maupun partai politik.,pilgub dki jakarta akan tetap menjadi episentrum politik nasional di level pemilu lokal sekalipun tak lagi berstatus ibu kota negara jakarta tetap memiliki magnet politik yg besar bagi sebagian politisi maupun partai politik,pilgub dki jakarta akan tetap menjadi episentrum politik nasional di level pemilu lokal sekalipun tidak lagi berstatus ibu kota negara jakarta tetap memiliki magnet politik yang besar bagi sebagian politisi maupun partai politik,"['pilgub', 'dki', 'jakarta', 'akan', 'tetap', 'menjadi', 'episentrum', 'politik', 'nasional', 'di', 'level', 'pemilu', 'lokal', 'sekalipun', 'tidak', 'lagi', 'berstatus', 'ibu', 'kota', 'negara', 'jakarta', 'tetap', 'memiliki', 'magnet', 'politik', 'yang', 'besar', 'bagi', 'sebagian', 'politisi', 'maupun', 'partai', 'politik']",-7,negative,"[('tetap', 3), ('berstatus', 4), ('tetap', 3), ('besar', 4), ('bagi', 2)]","[('politik', -1), ('tidak', -5), ('lagi', -3), ('kota', -1), ('politik', -1), ('yang', -5), ('besar', -2), ('bagi', -4), ('politik', -1)]"
33,@IKNnusantaraID Kesempatan untuk mendukung ekowisata dan pelestarian alam akan bertambah #IbuKotaNegara,@IKNnusantaraID Kesempatan untuk mendukung ekowisata dan pelestarian alam akan bertambah #Ibu Kota Negara,kesempatan untuk mendukung ekowisata dan pelestarian alam akan bertambah ibu kota negara,kesempatan untuk mendukung ekowisata dan pelestarian alam akan bertambah ibu kota negara,"['kesempatan', 'untuk', 'mendukung', 'ekowisata', 'dan', 'pelestarian', 'alam', 'akan', 'bertambah', 'ibu', 'kota', 'negara']",-5,negative,"[('alam', 2)]","[('alam', -1), ('bertambah', -5), ('kota', -1)]"
31,@IKNnusantaraID IKN dapat menjadi platform yang memungkinkan kolaborasi antara pemerintah swasta dan masyarakat sipil dalam memajukan bangsa Indonesia. #IbuKotaNegara,@IKNnusantaraID IKN dapat menjadi platform yang memungkinkan kolaborasi antara pemerintah swasta dan masyarakat sipil dalam memajukan bangsa Indonesia. #Ibu Kota Negara,ikn dapat menjadi platform yang memungkinkan kolaborasi antara pemerintah swasta dan masyarakat sipil dalam memajukan bangsa indonesia ibu kota negara,ibu kota negara dapat menjadi platform yang memungkinkan kolaborasi antara pemerintah swasta dan masyarakat sipil dalam memajukan bangsa indonesia ibu kota negara,"['ibu', 'kota', 'negara', 'dapat', 'menjadi', 'platform', 'yang', 'memungkinkan', 'kolaborasi', 'antara', 'pemerintah', 'swasta', 'dan', 'masyarakat', 'sipil', 'dalam', 'memajukan', 'bangsa', 'indonesia', 'ibu', 'kota', 'negara']",-4,negative,"[('dapat', 2), ('dalam', 3)]","[('kota', -1), ('dapat', -2), ('yang', -5), ('kota', -1)]"
231,Temen gue pake skincare mereknya kayak nama ibu kota negara komunis. Keren.,Temen gue pake skincare mereknya kayak nama ibu kota negara komunis. Keren.,temen gue pake skincare mereknya kayak nama ibu kota negara komunis keren,teman saya pakai skincare mereknya kayak nama ibu kota negara komunis keren,"['teman', 'saya', 'pakai', 'skincare', 'mereknya', 'kayak', 'nama', 'ibu', 'kota', 'negara', 'komunis', 'keren']",-7,negative,[],"[('saya', -3), ('kayak', -3), ('kota', -1)]"
750,@ARSIPAJA Kebetulan di Sekolah saya yg jadi Guru Geografi bukan basic Sarjana Geografi atau Pendidikan Geografi. Zaman dulu ada namanya RPUL waktu SD rata-rata siswa sudah hafal ibu kota provinsi bahkan ibu kota negara-negara di dunia. Hidup Indonesia Emas Imitasi.,@ARSIPAJA Kebetulan di Sekolah saya yg jadi Guru Geografi bukan basic Sarjana Geografi atau Pendidikan Geografi. Zaman dulu ada namanya RPUL waktu SD rata-rata siswa sudah hafal ibu kota provinsi bahkan ibu kota negara-negara di dunia. Hidup Indonesia Emas Imitasi.,kebetulan di sekolah saya yg jadi guru geografi bukan basic sarjana geografi atau pendidikan geografi zaman dulu ada namanya rpul waktu sd rata-rata siswa sudah hafal ibu kota provinsi bahkan ibu kota negara-negara di dunia hidup indonesia emas imitasi,kebetulan di sekolah saya yang jadi guru geografi bukan basic sarjana geografi atau pendidikan geografi zaman dulu ada namanya rpul waktu sd rata-rata siswa sudah hafal ibu kota provinsi bahkan ibu kota negara-negara di dunia hidup indonesia emas imitasi,"['kebetulan', 'di', 'sekolah', 'saya', 'yang', 'jadi', 'guru', 'geografi', 'bukan', 'basic', 'sarjana', 'geografi', 'atau', 'pendidikan', 'geografi', 'zaman', 'dulu', 'ada', 'namanya', 'rpul', 'waktu', 'sd', 'rata-rata', 'siswa', 'sudah', 'hafal', 'ibu', 'kota', 'provinsi', 'bahkan', 'ibu', 'kota', 'negara-negara', 'di', 'dunia', 'hidup', 'indonesia', 'emas', 'imitasi']",-3,negative,"[('sekolah', 3), ('jadi', 1), ('guru', 3), ('ada', 4), ('siswa', 3), ('sudah', 3), ('dunia', 1), ('hidup', 2), ('imitasi', 3)]","[('saya', -3), ('yang', -5), ('jadi', -2), ('bukan', -3), ('ada', -3), ('sudah', -2), ('kota', -1), ('kota', -1), ('dunia', -2), ('hidup', -4)]"
192,@IKNnusantaraID Pemindahan ini adalah langkah strategis dalam menjaga kelestarian alam #IbuKotaNegara,@IKNnusantaraID Pemindahan ini adalah langkah strategis dalam menjaga kelestarian alam #Ibu Kota Negara,pemindahan ini adalah langkah strategis dalam menjaga kelestarian alam ibu kota negara,pemindahan ini adalah langkah strategis dalam menjaga kelestarian alam ibu kota negara,"['pemindahan', 'ini', 'adalah', 'langkah', 'strategis', 'dalam', 'menjaga', 'kelestarian', 'alam', 'ibu', 'kota', 'negara']",4,positive,"[('langkah', 4), ('dalam', 3), ('alam', 2)]","[('menjaga', -3), ('alam', -1), ('kota', -1)]"
513,@DedynurPalakka @jokowi Ada yang berani taruhan ? IKN itu hanya akan menjadi ikon sebagai Ibu Kota Negara paling tdk 10 / 15 thn ke depan. Mengapa ? Krn belum layak dibuat sebagai Ibu kota negara yg layak Siapapun presiden berikutnya tdk akan benar 2 tinggal disana dalam waktu yg selayaknya di Jkt !,@DedynurPalakka @jokowi Ada yang berani taruhan ? IKN itu hanya akan menjadi ikon sebagai Ibu Kota Negara paling tdk 10 / 15 thn ke depan. Mengapa ? Krn belum layak dibuat sebagai Ibu kota negara yg layak Siapapun presiden berikutnya tdk akan benar 2 tinggal disana dalam waktu yg selayaknya di Jkt !,ada yang berani taruhan ikn itu hanya akan menjadi ikon sebagai ibu kota negara paling tdk   thn ke depan mengapa krn belum layak dibuat sebagai ibu kota negara yg layak siapapun presiden berikutnya tdk akan benar  tinggal disana dalam waktu yg selayaknya di jkt,ada yang berani taruhan ibu kota negara itu hanya akan menjadi lambang sebagai ibu kota negara paling tidak   tahun ke depan mengapa karena belum layak dibuat sebagai ibu kota negara yang layak siapa pun presiden berikutnya tidak akan benar  tinggal disana dalam waktu yang selayaknya di jakarta,"['ada', 'yang', 'berani', 'taruhan', 'ibu', 'kota', 'negara', 'itu', 'hanya', 'akan', 'menjadi', 'lambang', 'sebagai', 'ibu', 'kota', 'negara', 'paling', 'tidak', 'tahun', 'ke', 'depan', 'mengapa', 'karena', 'belum', 'layak', 'dibuat', 'sebagai', 'ibu', 'kota', 'negara', 'yang', 'layak', 'siapa', 'pun', 'presiden', 'berikutnya', 'tidak', 'akan', 'benar', 'tinggal', 'disana', 'dalam', 'waktu', 'yang', 'selayaknya', 'di', 'jakarta']",-44,negative,"[('ada', 4), ('taruhan', 3), ('layak', 3), ('layak', 3), ('siapa', 1), ('presiden', 3), ('benar', 2), ('tinggal', 1), ('dalam', 3), ('selayaknya', 3)]","[('ada', -3), ('yang', -5), ('kota', -1), ('itu', -2), ('hanya', -3), ('lambang', -3), ('sebagai', -3), ('kota', -1), ('tidak', -5), ('karena', -3), ('layak', -5), ('sebagai', -3), ('kota', -1), ('yang', -5), ('layak', -5), ('siapa', -2), ('pun', -3), ('tidak', -5), ('benar', -4), ('tinggal', -3), ('yang', -5)]"
3,Hikmat Ginanjar https://t.co/nsVV7joUiZ. di Balai Kota Bandung. Ibu Herawati menyampaikan maksud dan tujuan audiensi kepada para peserta yang hadir yakni Pemartabatan Bahasa Negara di Lembaga Publik 2024. Di samping itu Ibu Hera menuturkan bahwa pemartabatan bahasa negara di,Hikmat Ginanjar https://t.co/nsVV7joUiZ. di Balai Kota Bandung. Ibu Herawati menyampaikan maksud dan tujuan audiensi kepada para peserta yang hadir yakni Pemartabatan Bahasa Negara di Lembaga Publik 2024. Di samping itu Ibu Hera menuturkan bahwa pemartabatan bahasa negara di,hikmat ginanjar di balai kota bandung ibu herawati menyampaikan maksud dan tujuan audiensi kepada para peserta yang hadir yakni pemartabatan bahasa negara di lembaga publik  di samping itu ibu hera menuturkan bahwa pemartabatan bahasa negara di,hikmat ginanjar di balai kota bandung ibu herawati menyampaikan maksud dan tujuan audiensi kepada para peserta yang hadir yakni pemartabatan bahasa negara di lembaga publik  di samping itu ibu hera menuturkan bahwa pemartabatan bahasa negara di,"['hikmat', 'ginanjar', 'di', 'balai', 'kota', 'bandung', 'ibu', 'herawati', 'menyampaikan', 'maksud', 'dan', 'tujuan', 'audiensi', 'kepada', 'para', 'peserta', 'yang', 'hadir', 'yakni', 'pemartabatan', 'bahasa', 'negara', 'di', 'lembaga', 'publik', 'di', 'samping', 'itu', 'ibu', 'hera', 'menuturkan', 'bahwa', 'pemartabatan', 'bahasa', 'negara', 'di']",-18,negative,"[('hikmat', 3), ('menyampaikan', 3), ('maksud', 3), ('para', 2), ('hadir', 2), ('menuturkan', 3)]","[('balai', -3), ('kota', -1), ('bandung', -1), ('maksud', -1), ('peserta', -3), ('yang', -5), ('hadir', -3), ('bahasa', -4), ('lembaga', -3), ('samping', -4), ('itu', -2), ('bahasa', -4)]"
204,Sebuah demonstrasi massal terjadi di ibu kota Argentina melawan Presiden Javier Milei dan reformasinya termasuk penarikan sebagian dana pendidikan dari pemerintah. Surplus anggaran triwulanan pertama Argentina dalam 16 tahun telah meningkatkan jumlah penduduk miskin di negara https://t.co/iWlD8LReNd,Sebuah demonstrasi massal terjadi di ibu kota Argentina melawan Presiden Javier Milei dan reformasinya termasuk penarikan sebagian dana pendidikan dari pemerintah. Surplus anggaran triwulanan pertama Argentina dalam 16 tahun telah meningkatkan jumlah penduduk miskin di negara https://t.co/iWlD8LReNd,sebuah demonstrasi massal terjadi di ibu kota argentina melawan presiden javier milei dan reformasinya termasuk penarikan sebagian dana pendidikan dari pemerintah surplus anggaran triwulanan pertama argentina dalam  tahun telah meningkatkan jumlah penduduk miskin di negara,sebuah demonstrasi massal terjadi di ibu kota argentina melawan presiden javier milei dan reformasinya termasuk penarikan sebagian dana pendidikan dari pemerintah surplus anggaran triwulanan pertama argentina dalam  tahun telah meningkatkan jumlah penduduk miskin di negara,"['sebuah', 'demonstrasi', 'massal', 'terjadi', 'di', 'ibu', 'kota', 'argentina', 'melawan', 'presiden', 'javier', 'milei', 'dan', 'reformasinya', 'termasuk', 'penarikan', 'sebagian', 'dana', 'pendidikan', 'dari', 'pemerintah', 'surplus', 'anggaran', 'triwulanan', 'pertama', 'argentina', 'dalam', 'tahun', 'telah', 'meningkatkan', 'jumlah', 'penduduk', 'miskin', 'di', 'negara']",-2,negative,"[('terjadi', 3), ('presiden', 3), ('dana', 4), ('dalam', 3)]","[('demonstrasi', -3), ('kota', -1), ('termasuk', -3), ('dari', -3), ('miskin', -5)]"
433,@abangbelneg Infrastruktur modern dorong perkembangan sektor jasa profesional #IbuKotaNegara,@abangbelneg Infrastruktur modern dorong perkembangan sektor jasa profesional #Ibu Kota Negara,infrastruktur modern dorong perkembangan sektor jasa profesional ibu kota negara,infrastruktur modern dorong perkembangan sektor jasa profesional ibu kota negara,"['infrastruktur', 'modern', 'dorong', 'perkembangan', 'sektor', 'jasa', 'profesional', 'ibu', 'kota', 'negara']",4,positive,"[('modern', 3), ('perkembangan', 2), ('jasa', 4)]","[('perkembangan', -4), ('kota', -1)]"
576,Kota Baru dengan Potensi: Desa Kawasan IKN Siap Mengembangkan Ekonomi dan Masyarakat. #KotaPotensial #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/ifRz03OXtJ,Kota Baru dengan Potensi: Desa Kawasan IKN Siap Mengembangkan Ekonomi dan Masyarakat. #Kota Potensial #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/ifRz03OXtJ,kota baru dengan potensi desa kawasan ikn siap mengembangkan ekonomi dan masyarakat kota potensial ibu kota negara iknnusantara pindah ibu kota,kota baru dengan potensidesa kawasan ibu kota negara siap mengembangkan ekonomi dan masyarakat kota potensial ibu kota negara ibu kota negara nusantara pindah ibu kota,"['kota', 'baru', 'dengan', 'potensidesa', 'kawasan', 'ibu', 'kota', 'negara', 'siap', 'mengembangkan', 'ekonomi', 'dan', 'masyarakat', 'kota', 'potensial', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']",-7,negative,"[('siap', 1), ('pindah', 1)]","[('kota', -1), ('kota', -1), ('kota', -1), ('kota', -1), ('kota', -1), ('pindah', -3), ('kota', -1)]"
981,perkara ginian doang aja diributin anjir dasar netizen ibu kota. ributin noh basic2 hidup manusia yg blm terjamah negara macem air bersih siap minum ketimpangan pendidikan dll,perkara ginian doang aja diributin anjir dasar netizen ibu kota. ributin noh basic2 hidup manusia yg blm terjamah negara macem air bersih siap minum ketimpangan pendidikan dll,perkara ginian doang aja diributin anjir dasar netizen ibu kota ributin noh basic hidup manusia yg blm terjamah negara macem air bersih siap minum ketimpangan pendidikan dll,perkara ginian doang saja diributin anjing dasar netizen ibu kota ributin noh basic hidup manusia yang belum terjamah negara macam air bersih siap minum ketimpangan pendidikan dan lain-lain,"['perkara', 'ginian', 'doang', 'saja', 'diributin', 'anjing', 'dasar', 'netizen', 'ibu', 'kota', 'ributin', 'noh', 'basic', 'hidup', 'manusia', 'yang', 'belum', 'terjamah', 'negara', 'macam', 'air', 'bersih', 'siap', 'minum', 'ketimpangan', 'pendidikan', 'dan', 'lain-lain']",-23,negative,"[('doang', 1), ('hidup', 2), ('manusia', 3), ('siap', 1)]","[('perkara', -4), ('doang', -1), ('saja', -3), ('anjing', -4), ('kota', -1), ('hidup', -4), ('yang', -5), ('air', -1), ('minum', -3), ('ketimpangan', -4)]"
