Unnamed: 0,text_tweet,pisah_hashtag&kata,text_cleaning,text_normalisasi,tweet_tokens,tweet_tokens_WSW,polarity_score,polarity,positive_words,negative_words
545,Taxi terbang atau sky taxi akan digunakan sebagai transportasi publik di #IbukotaNegara #IKNNusantara #PindahIbuKota ONE WITH EXO #MNCR_Logistics Arsenal BTS IS COMING Rudal Yordania https://t.co/4guvKz8OR4,Taxi terbang atau sky taxi akan digunakan sebagai transportasi publik di #Ibukota Negara #IKNNusantara #Pindah Ibu Kota ONE WITH EXO #MNCR_Logistics Arsenal BTS IS COMING Rudal Yordania https://t.co/4guvKz8OR4,taxi terbang atau sky taxi akan digunakan sebagai transportasi publik di ibukota negara iknnusantara pindah ibu kota one with exo mncr_logistics arsenal bts is coming rudal yordania,taxi terbang atau sky taxi akan digunakan sebagai transportasi publik di ibu kota negara ibu kota negara nusantara pindah ibu kota one untuk exo mncr_logistics arsenal bts is coming rudal yordania,"['taxi', 'terbang', 'atau', 'sky', 'taxi', 'akan', 'digunakan', 'sebagai', 'transportasi', 'publik', 'di', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota', 'one', 'untuk', 'exo', 'mncr_logistics', 'arsenal', 'bts', 'is', 'coming', 'rudal', 'yordania']","['taxi', 'terbang', 'sky', 'taxi', 'transportasi', 'publik', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota', 'one', 'exo', 'mncr_logistics', 'arsenal', 'bts', 'is', 'coming', 'rudal', 'yordania']",-5,negative,"[('pindah', 1)]","[('kota', -1), ('kota', -1), ('pindah', -3), ('kota', -1)]"
352,@meraaahputiiih Kehidupan budaya masyarakat Kalimantan Timur akan menjadi bagian dari ibu kota #IbuKotaNegara,@meraaahputiiih Kehidupan budaya masyarakat Kalimantan Timur akan menjadi bagian dari ibu kota #Ibu Kota Negara,kehidupan budaya masyarakat kalimantan timur akan menjadi bagian dari ibu kota ibu kota negara,kehidupan budaya masyarakat kalimantan timur akan menjadi bagian dari ibu kota ibu kota negara,"['kehidupan', 'budaya', 'masyarakat', 'kalimantan', 'timur', 'akan', 'menjadi', 'bagian', 'dari', 'ibu', 'kota', 'ibu', 'kota', 'negara']","['kehidupan', 'budaya', 'masyarakat', 'kalimantan', 'timur', 'kota', 'kota', 'negara']",-2,negative,[],"[('kota', -1), ('kota', -1)]"
907,DPR Usul Jakarta Jadi Ibu Kota Legislasi Sehingga tak Pindah ke IKN Ini Respons Istana https://t.co/4tzUidUrsr #Nusantara #IbuKotaNegara #IKN #Indonesia,DPR Usul Jakarta Jadi Ibu Kota Legislasi Sehingga tak Pindah ke IKN Ini Respons Istana https://t.co/4tzUidUrsr #Nusantara #Ibu Kota Negara #IKN #Indonesia,dpr usul jakarta jadi ibu kota legislasi sehingga tak pindah ke ikn ini respons istana nusantara ibu kota negara ikn indonesia,dpr usul jakarta jadi ibu kota legislasi sehingga tidak pindah ke ibu kota negara ini respons istana nusantara ibu kota negara ibu kota negara indonesia,"['dpr', 'usul', 'jakarta', 'jadi', 'ibu', 'kota', 'legislasi', 'sehingga', 'tidak', 'pindah', 'ke', 'ibu', 'kota', 'negara', 'ini', 'respons', 'istana', 'nusantara', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'indonesia']","['dpr', 'usul', 'jakarta', 'kota', 'legislasi', 'pindah', 'kota', 'negara', 'respons', 'istana', 'nusantara', 'kota', 'negara', 'kota', 'negara', 'indonesia']",-4,negative,"[('usul', 2), ('pindah', 1), ('respons', 3)]","[('usul', -3), ('kota', -1), ('pindah', -3), ('kota', -1), ('kota', -1), ('kota', -1)]"
589,Jelajahi revolusi teknologi terbaru di Nusantara Expo bawa impian ke realitas bersama Otorita IKN. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/isSLthH29U,Jelajahi revolusi teknologi terbaru di Nusantara Expo bawa impian ke realitas bersama Otorita IKN. #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/isSLthH29U,jelajahi revolusi teknologi terbaru di nusantara expo bawa impian ke realitas bersama otorita ikn ibu kota negara iknnusantara pindah ibu kota,jelajahi revolusi teknologi terbaru di nusantara expo bawa impian ke realitas bersama otoritas ibu kota negara ibu kota negara ibu kota negara nusantara pindah ibu kota,"['jelajahi', 'revolusi', 'teknologi', 'terbaru', 'di', 'nusantara', 'expo', 'bawa', 'impian', 'ke', 'realitas', 'bersama', 'otoritas', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']","['jelajahi', 'revolusi', 'teknologi', 'terbaru', 'nusantara', 'expo', 'bawa', 'impian', 'realitas', 'otoritas', 'kota', 'negara', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota']",-4,negative,"[('terbaru', 4), ('bawa', 1), ('impian', 3), ('pindah', 1)]","[('bawa', -3), ('realitas', -3), ('kota', -1), ('kota', -1), ('kota', -1), ('pindah', -3), ('kota', -1)]"
346,Nasib hidup di kampung Mau maen ke kota aja harus siap-siap jam segini Padahal tadinya mau nge gas nulis tapi apa daya ibu negara pengen hiling Padahal cuman keliling kota bandung doang ,Nasib hidup di kampung Mau maen ke kota aja harus siap-siap jam segini Padahal tadinya mau nge gas nulis tapi apa daya ibu negara pengen hiling Padahal cuman keliling kota bandung doang ,nasib hidup di kampung mau maen ke kota aja harus siap-siap jam segini padahal tadinya mau nge gas nulis tapi apa daya ibu negara pengen hiling padahal cuman keliling kota bandung doang,nasib hidup di kampung mau main ke kota saja harus siap-siap jam segini padahal tadinya mau nge gas menulis tapi apa daya ibu negara ingin hiling padahal cuman keliling kota bandung doang,"['nasib', 'hidup', 'di', 'kampung', 'mau', 'main', 'ke', 'kota', 'saja', 'harus', 'siap-siap', 'jam', 'segini', 'padahal', 'tadinya', 'mau', 'nge', 'gas', 'menulis', 'tapi', 'apa', 'daya', 'ibu', 'negara', 'ingin', 'hiling', 'padahal', 'cuman', 'keliling', 'kota', 'bandung', 'doang']","['nasib', 'hidup', 'kampung', 'main', 'kota', 'siap-siap', 'jam', 'segini', 'nge', 'gas', 'menulis', 'daya', 'negara', 'hiling', 'cuman', 'keliling', 'kota', 'bandung', 'doang']",-9,negative,"[('hidup', 2), ('main', 2), ('doang', 1)]","[('hidup', -4), ('main', -2), ('kota', -1), ('gas', -4), ('kota', -1), ('bandung', -1), ('doang', -1)]"
997,@tanyakanrl @andresetiawanxt @IqbalMohamad_ hampura lur urng jadi warga ibu kota negara,@tanyakanrl @andresetiawanxt @IqbalMohamad_ hampura lur urng jadi warga ibu kota negara,hampura lur urng jadi warga ibu kota negara,maaf lur urng jadi warga ibu kota negara,"['maaf', 'lur', 'urng', 'jadi', 'warga', 'ibu', 'kota', 'negara']","['maaf', 'lur', 'urng', 'warga', 'kota', 'negara']",-2,negative,"[('maaf', 2)]","[('maaf', -3), ('kota', -1)]"
483,Uji Coba Internet Starlink di IKN: Langkah Besar Menuju Akses Internet Global di Indonesia. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/6qvtNFM7Jo,Uji Coba Internet Starlink di IKN: Langkah Besar Menuju Akses Internet Global di Indonesia. #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/6qvtNFM7Jo,uji coba internet starlink di ikn langkah besar menuju akses internet global di indonesia ibu kota negara iknnusantara pindah ibu kota,uji coba internet starlink di ibu kota negara langkah besar menuju akses internet global di indonesia ibu kota negara ibu kota negara nusantara pindah ibu kota,"['uji', 'coba', 'internet', 'starlink', 'di', 'ibu', 'kota', 'negara', 'langkah', 'besar', 'menuju', 'akses', 'internet', 'global', 'di', 'indonesia', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']","['uji', 'coba', 'internet', 'starlink', 'kota', 'negara', 'langkah', 'akses', 'internet', 'global', 'indonesia', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota']",2,positive,"[('uji', 1), ('coba', 2), ('langkah', 4), ('akses', 2), ('pindah', 1)]","[('coba', -1), ('kota', -1), ('kota', -1), ('kota', -1), ('pindah', -3), ('kota', -1)]"
578,Pilgub DKI Jakarta akan tetap menjadi episentrum politik nasional di level pemilu lokal. Sekalipun tak lagi berstatus ibu kota negara Jakarta tetap memiliki magnet politik yg besar bagi sebagian politisi maupun partai politik.,Pilgub DKI Jakarta akan tetap menjadi episentrum politik nasional di level pemilu lokal. Sekalipun tak lagi berstatus ibu kota negara Jakarta tetap memiliki magnet politik yg besar bagi sebagian politisi maupun partai politik.,pilgub dki jakarta akan tetap menjadi episentrum politik nasional di level pemilu lokal sekalipun tak lagi berstatus ibu kota negara jakarta tetap memiliki magnet politik yg besar bagi sebagian politisi maupun partai politik,pilgub dki jakarta akan tetap menjadi episentrum politik nasional di level pemilu lokal sekalipun tidak lagi berstatus ibu kota negara jakarta tetap memiliki magnet politik yang besar bagi sebagian politisi maupun partai politik,"['pilgub', 'dki', 'jakarta', 'akan', 'tetap', 'menjadi', 'episentrum', 'politik', 'nasional', 'di', 'level', 'pemilu', 'lokal', 'sekalipun', 'tidak', 'lagi', 'berstatus', 'ibu', 'kota', 'negara', 'jakarta', 'tetap', 'memiliki', 'magnet', 'politik', 'yang', 'besar', 'bagi', 'sebagian', 'politisi', 'maupun', 'partai', 'politik']","['pilgub', 'dki', 'jakarta', 'episentrum', 'politik', 'nasional', 'level', 'pemilu', 'lokal', 'berstatus', 'kota', 'negara', 'jakarta', 'memiliki', 'magnet', 'politik', 'politisi', 'partai', 'politik']",0,neutral,"[('berstatus', 4)]","[('politik', -1), ('kota', -1), ('politik', -1), ('politik', -1)]"
33,@IKNnusantaraID Kesempatan untuk mendukung ekowisata dan pelestarian alam akan bertambah #IbuKotaNegara,@IKNnusantaraID Kesempatan untuk mendukung ekowisata dan pelestarian alam akan bertambah #Ibu Kota Negara,kesempatan untuk mendukung ekowisata dan pelestarian alam akan bertambah ibu kota negara,kesempatan untuk mendukung ekowisata dan pelestarian alam akan bertambah ibu kota negara,"['kesempatan', 'untuk', 'mendukung', 'ekowisata', 'dan', 'pelestarian', 'alam', 'akan', 'bertambah', 'ibu', 'kota', 'negara']","['kesempatan', 'mendukung', 'ekowisata', 'pelestarian', 'alam', 'bertambah', 'kota', 'negara']",-5,negative,"[('alam', 2)]","[('alam', -1), ('bertambah', -5), ('kota', -1)]"
31,@IKNnusantaraID IKN dapat menjadi platform yang memungkinkan kolaborasi antara pemerintah swasta dan masyarakat sipil dalam memajukan bangsa Indonesia. #IbuKotaNegara,@IKNnusantaraID IKN dapat menjadi platform yang memungkinkan kolaborasi antara pemerintah swasta dan masyarakat sipil dalam memajukan bangsa Indonesia. #Ibu Kota Negara,ikn dapat menjadi platform yang memungkinkan kolaborasi antara pemerintah swasta dan masyarakat sipil dalam memajukan bangsa indonesia ibu kota negara,ibu kota negara dapat menjadi platform yang memungkinkan kolaborasi antara pemerintah swasta dan masyarakat sipil dalam memajukan bangsa indonesia ibu kota negara,"['ibu', 'kota', 'negara', 'dapat', 'menjadi', 'platform', 'yang', 'memungkinkan', 'kolaborasi', 'antara', 'pemerintah', 'swasta', 'dan', 'masyarakat', 'sipil', 'dalam', 'memajukan', 'bangsa', 'indonesia', 'ibu', 'kota', 'negara']","['kota', 'negara', 'platform', 'kolaborasi', 'pemerintah', 'swasta', 'masyarakat', 'sipil', 'memajukan', 'bangsa', 'indonesia', 'kota', 'negara']",-2,negative,[],"[('kota', -1), ('kota', -1)]"
231,Temen gue pake skincare mereknya kayak nama ibu kota negara komunis. Keren.,Temen gue pake skincare mereknya kayak nama ibu kota negara komunis. Keren.,temen gue pake skincare mereknya kayak nama ibu kota negara komunis keren,teman saya pakai skincare mereknya kayak nama ibu kota negara komunis keren,"['teman', 'saya', 'pakai', 'skincare', 'mereknya', 'kayak', 'nama', 'ibu', 'kota', 'negara', 'komunis', 'keren']","['teman', 'pakai', 'skincare', 'mereknya', 'kayak', 'nama', 'kota', 'negara', 'komunis', 'keren']",-4,negative,[],"[('kayak', -3), ('kota', -1)]"
750,@ARSIPAJA Kebetulan di Sekolah saya yg jadi Guru Geografi bukan basic Sarjana Geografi atau Pendidikan Geografi. Zaman dulu ada namanya RPUL waktu SD rata-rata siswa sudah hafal ibu kota provinsi bahkan ibu kota negara-negara di dunia. Hidup Indonesia Emas Imitasi.,@ARSIPAJA Kebetulan di Sekolah saya yg jadi Guru Geografi bukan basic Sarjana Geografi atau Pendidikan Geografi. Zaman dulu ada namanya RPUL waktu SD rata-rata siswa sudah hafal ibu kota provinsi bahkan ibu kota negara-negara di dunia. Hidup Indonesia Emas Imitasi.,kebetulan di sekolah saya yg jadi guru geografi bukan basic sarjana geografi atau pendidikan geografi zaman dulu ada namanya rpul waktu sd rata-rata siswa sudah hafal ibu kota provinsi bahkan ibu kota negara-negara di dunia hidup indonesia emas imitasi,kebetulan di sekolah saya yang jadi guru geografi bukan basic sarjana geografi atau pendidikan geografi zaman dulu ada namanya rpul waktu sd rata-rata siswa sudah hafal ibu kota provinsi bahkan ibu kota negara-negara di dunia hidup indonesia emas imitasi,"['kebetulan', 'di', 'sekolah', 'saya', 'yang', 'jadi', 'guru', 'geografi', 'bukan', 'basic', 'sarjana', 'geografi', 'atau', 'pendidikan', 'geografi', 'zaman', 'dulu', 'ada', 'namanya', 'rpul', 'waktu', 'sd', 'rata-rata', 'siswa', 'sudah', 'hafal', 'ibu', 'kota', 'provinsi', 'bahkan', 'ibu', 'kota', 'negara-negara', 'di', 'dunia', 'hidup', 'indonesia', 'emas', 'imitasi']","['sekolah', 'guru', 'geografi', 'basic', 'sarjana', 'geografi', 'pendidikan', 'geografi', 'zaman', 'namanya', 'rpul', 'sd', 'rata-rata', 'siswa', 'hafal', 'kota', 'provinsi', 'kota', 'negara-negara', 'dunia', 'hidup', 'indonesia', 'emas', 'imitasi']",7,positive,"[('sekolah', 3), ('guru', 3), ('siswa', 3), ('dunia', 1), ('hidup', 2), ('imitasi', 3)]","[('kota', -1), ('kota', -1), ('dunia', -2), ('hidup', -4)]"
192,@IKNnusantaraID Pemindahan ini adalah langkah strategis dalam menjaga kelestarian alam #IbuKotaNegara,@IKNnusantaraID Pemindahan ini adalah langkah strategis dalam menjaga kelestarian alam #Ibu Kota Negara,pemindahan ini adalah langkah strategis dalam menjaga kelestarian alam ibu kota negara,pemindahan ini adalah langkah strategis dalam menjaga kelestarian alam ibu kota negara,"['pemindahan', 'ini', 'adalah', 'langkah', 'strategis', 'dalam', 'menjaga', 'kelestarian', 'alam', 'ibu', 'kota', 'negara']","['pemindahan', 'langkah', 'strategis', 'menjaga', 'kelestarian', 'alam', 'kota', 'negara']",1,positive,"[('langkah', 4), ('alam', 2)]","[('menjaga', -3), ('alam', -1), ('kota', -1)]"
513,@DedynurPalakka @jokowi Ada yang berani taruhan ? IKN itu hanya akan menjadi ikon sebagai Ibu Kota Negara paling tdk 10 / 15 thn ke depan. Mengapa ? Krn belum layak dibuat sebagai Ibu kota negara yg layak Siapapun presiden berikutnya tdk akan benar 2 tinggal disana dalam waktu yg selayaknya di Jkt !,@DedynurPalakka @jokowi Ada yang berani taruhan ? IKN itu hanya akan menjadi ikon sebagai Ibu Kota Negara paling tdk 10 / 15 thn ke depan. Mengapa ? Krn belum layak dibuat sebagai Ibu kota negara yg layak Siapapun presiden berikutnya tdk akan benar 2 tinggal disana dalam waktu yg selayaknya di Jkt !,ada yang berani taruhan ikn itu hanya akan menjadi ikon sebagai ibu kota negara paling tdk   thn ke depan mengapa krn belum layak dibuat sebagai ibu kota negara yg layak siapapun presiden berikutnya tdk akan benar  tinggal disana dalam waktu yg selayaknya di jkt,ada yang berani taruhan ibu kota negara itu hanya akan menjadi lambang sebagai ibu kota negara paling tidak   tahun ke depan mengapa karena belum layak dibuat sebagai ibu kota negara yang layak siapa pun presiden berikutnya tidak akan benar  tinggal disana dalam waktu yang selayaknya di jakarta,"['ada', 'yang', 'berani', 'taruhan', 'ibu', 'kota', 'negara', 'itu', 'hanya', 'akan', 'menjadi', 'lambang', 'sebagai', 'ibu', 'kota', 'negara', 'paling', 'tidak', 'tahun', 'ke', 'depan', 'mengapa', 'karena', 'belum', 'layak', 'dibuat', 'sebagai', 'ibu', 'kota', 'negara', 'yang', 'layak', 'siapa', 'pun', 'presiden', 'berikutnya', 'tidak', 'akan', 'benar', 'tinggal', 'disana', 'dalam', 'waktu', 'yang', 'selayaknya', 'di', 'jakarta']","['berani', 'taruhan', 'kota', 'negara', 'lambang', 'kota', 'negara', 'layak', 'kota', 'negara', 'layak', 'presiden', 'tinggal', 'disana', 'selayaknya', 'jakarta']",-3,negative,"[('taruhan', 3), ('layak', 3), ('layak', 3), ('presiden', 3), ('tinggal', 1), ('selayaknya', 3)]","[('kota', -1), ('lambang', -3), ('kota', -1), ('layak', -5), ('kota', -1), ('layak', -5), ('tinggal', -3)]"
3,Hikmat Ginanjar https://t.co/nsVV7joUiZ. di Balai Kota Bandung. Ibu Herawati menyampaikan maksud dan tujuan audiensi kepada para peserta yang hadir yakni Pemartabatan Bahasa Negara di Lembaga Publik 2024. Di samping itu Ibu Hera menuturkan bahwa pemartabatan bahasa negara di,Hikmat Ginanjar https://t.co/nsVV7joUiZ. di Balai Kota Bandung. Ibu Herawati menyampaikan maksud dan tujuan audiensi kepada para peserta yang hadir yakni Pemartabatan Bahasa Negara di Lembaga Publik 2024. Di samping itu Ibu Hera menuturkan bahwa pemartabatan bahasa negara di,hikmat ginanjar di balai kota bandung ibu herawati menyampaikan maksud dan tujuan audiensi kepada para peserta yang hadir yakni pemartabatan bahasa negara di lembaga publik  di samping itu ibu hera menuturkan bahwa pemartabatan bahasa negara di,hikmat ginanjar di balai kota bandung ibu herawati menyampaikan maksud dan tujuan audiensi kepada para peserta yang hadir yakni pemartabatan bahasa negara di lembaga publik  di samping itu ibu hera menuturkan bahwa pemartabatan bahasa negara di,"['hikmat', 'ginanjar', 'di', 'balai', 'kota', 'bandung', 'ibu', 'herawati', 'menyampaikan', 'maksud', 'dan', 'tujuan', 'audiensi', 'kepada', 'para', 'peserta', 'yang', 'hadir', 'yakni', 'pemartabatan', 'bahasa', 'negara', 'di', 'lembaga', 'publik', 'di', 'samping', 'itu', 'ibu', 'hera', 'menuturkan', 'bahwa', 'pemartabatan', 'bahasa', 'negara', 'di']","['hikmat', 'ginanjar', 'balai', 'kota', 'bandung', 'herawati', 'maksud', 'tujuan', 'audiensi', 'peserta', 'hadir', 'pemartabatan', 'bahasa', 'negara', 'lembaga', 'publik', 'samping', 'hera', 'pemartabatan', 'bahasa', 'negara']",-19,negative,"[('hikmat', 3), ('maksud', 3), ('hadir', 2)]","[('balai', -3), ('kota', -1), ('bandung', -1), ('maksud', -1), ('peserta', -3), ('hadir', -3), ('bahasa', -4), ('lembaga', -3), ('samping', -4), ('bahasa', -4)]"
204,Sebuah demonstrasi massal terjadi di ibu kota Argentina melawan Presiden Javier Milei dan reformasinya termasuk penarikan sebagian dana pendidikan dari pemerintah. Surplus anggaran triwulanan pertama Argentina dalam 16 tahun telah meningkatkan jumlah penduduk miskin di negara https://t.co/iWlD8LReNd,Sebuah demonstrasi massal terjadi di ibu kota Argentina melawan Presiden Javier Milei dan reformasinya termasuk penarikan sebagian dana pendidikan dari pemerintah. Surplus anggaran triwulanan pertama Argentina dalam 16 tahun telah meningkatkan jumlah penduduk miskin di negara https://t.co/iWlD8LReNd,sebuah demonstrasi massal terjadi di ibu kota argentina melawan presiden javier milei dan reformasinya termasuk penarikan sebagian dana pendidikan dari pemerintah surplus anggaran triwulanan pertama argentina dalam  tahun telah meningkatkan jumlah penduduk miskin di negara,sebuah demonstrasi massal terjadi di ibu kota argentina melawan presiden javier milei dan reformasinya termasuk penarikan sebagian dana pendidikan dari pemerintah surplus anggaran triwulanan pertama argentina dalam  tahun telah meningkatkan jumlah penduduk miskin di negara,"['sebuah', 'demonstrasi', 'massal', 'terjadi', 'di', 'ibu', 'kota', 'argentina', 'melawan', 'presiden', 'javier', 'milei', 'dan', 'reformasinya', 'termasuk', 'penarikan', 'sebagian', 'dana', 'pendidikan', 'dari', 'pemerintah', 'surplus', 'anggaran', 'triwulanan', 'pertama', 'argentina', 'dalam', 'tahun', 'telah', 'meningkatkan', 'jumlah', 'penduduk', 'miskin', 'di', 'negara']","['demonstrasi', 'massal', 'kota', 'argentina', 'melawan', 'presiden', 'javier', 'milei', 'reformasinya', 'penarikan', 'dana', 'pendidikan', 'pemerintah', 'surplus', 'anggaran', 'triwulanan', 'argentina', 'meningkatkan', 'penduduk', 'miskin', 'negara']",-2,negative,"[('presiden', 3), ('dana', 4)]","[('demonstrasi', -3), ('kota', -1), ('miskin', -5)]"
433,@abangbelneg Infrastruktur modern dorong perkembangan sektor jasa profesional #IbuKotaNegara,@abangbelneg Infrastruktur modern dorong perkembangan sektor jasa profesional #Ibu Kota Negara,infrastruktur modern dorong perkembangan sektor jasa profesional ibu kota negara,infrastruktur modern dorong perkembangan sektor jasa profesional ibu kota negara,"['infrastruktur', 'modern', 'dorong', 'perkembangan', 'sektor', 'jasa', 'profesional', 'ibu', 'kota', 'negara']","['infrastruktur', 'modern', 'dorong', 'perkembangan', 'sektor', 'jasa', 'profesional', 'kota', 'negara']",4,positive,"[('modern', 3), ('perkembangan', 2), ('jasa', 4)]","[('perkembangan', -4), ('kota', -1)]"
