,Unnamed: 0,text_tweet,pisah_hashtag&kata,text_cleaning,text_normalisasi,tweet_tokens,tweet_tokens_WSW
225,49,IKN membanggakan dengan lapangan upacara berstandar FIFA. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/V5bboUrYKj,IKN membanggakan dengan lapangan upacara berstandar FIFA. #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/V5bboUrYKj,ikn membanggakan dengan lapangan upacara berstandar fifa ibu kota negara iknnusantara pindah ibu kota,ibu kota negara membanggakan dengan lapangan upacara berstandar fifa ibu kota negara ibu kota negara nusantara pindah ibu kota,"['ibu', 'kota', 'negara', 'membanggakan', 'dengan', 'lapangan', 'upacara', 'berstandar', 'fifa', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']","['kota', 'negara', 'membanggakan', 'lapangan', 'upacara', 'berstandar', 'fifa', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota']"
226,737,@youthful_mediaa Infrastruktur modern beri akses lebih mudah pada sumber daya alam #IbuKotaNegara,@youthful_mediaa Infrastruktur modern beri akses lebih mudah pada sumber daya alam #Ibu Kota Negara,infrastruktur modern beri akses lebih mudah pada sumber daya alam ibu kota negara,infrastruktur modern beri akses lebih mudah pada sumber daya alam ibu kota negara,"['infrastruktur', 'modern', 'beri', 'akses', 'lebih', 'mudah', 'pada', 'sumber', 'daya', 'alam', 'ibu', 'kota', 'negara']","['infrastruktur', 'modern', 'akses', 'mudah', 'sumber', 'daya', 'alam', 'kota', 'negara']"
227,2,Tak hanya soal kabinet Prabowo juga mesti menghentikan semua warisan proyek Jokowi yang bermasalah serta membebani keuangan negara seperti Ibu Kota Negara Nusantara dan proyek kereta cepat.,Tak hanya soal kabinet Prabowo juga mesti menghentikan semua warisan proyek Jokowi yang bermasalah serta membebani keuangan negara seperti Ibu Kota Negara Nusantara dan proyek kereta cepat.,tak hanya soal kabinet prabowo juga mesti menghentikan semua warisan proyek jokowi yang bermasalah serta membebani keuangan negara seperti ibu kota negara nusantara dan proyek kereta cepat,tidak hanya soal kabinet prabowo juga mesti menghentikan semua warisan proyek jokowi  yang bermasalah serta membebani keuangan negara seperti ibu kota negara nusantara dan proyek kereta cepat,"['tidak', 'hanya', 'soal', 'kabinet', 'prabowo', 'juga', 'mesti', 'menghentikan', 'semua', 'warisan', 'proyek', 'jokowi', 'yang', 'bermasalah', 'serta', 'membebani', 'keuangan', 'negara', 'seperti', 'ibu', 'kota', 'negara', 'nusantara', 'dan', 'proyek', 'kereta', 'cepat']","['kabinet', 'prabowo', 'mesti', 'menghentikan', 'warisan', 'proyek', 'jokowi', 'bermasalah', 'membebani', 'keuangan', 'negara', 'kota', 'negara', 'nusantara', 'proyek', 'kereta', 'cepat']"
228,545,Taxi terbang atau sky taxi akan digunakan sebagai transportasi publik di #IbukotaNegara #IKNNusantara #PindahIbuKota ONE WITH EXO #MNCR_Logistics Arsenal BTS IS COMING Rudal Yordania https://t.co/4guvKz8OR4,Taxi terbang atau sky taxi akan digunakan sebagai transportasi publik di #Ibukota Negara #IKNNusantara #Pindah Ibu Kota ONE WITH EXO #MNCR_Logistics Arsenal BTS IS COMING Rudal Yordania https://t.co/4guvKz8OR4,taxi terbang atau sky taxi akan digunakan sebagai transportasi publik di ibukota negara iknnusantara pindah ibu kota one with exo mncr_logistics arsenal bts is coming rudal yordania,taxi terbang atau sky taxi akan digunakan sebagai transportasi publik di ibu kota negara ibu kota negara nusantara pindah ibu kota one untuk exo mncr_logistics arsenal bts is coming rudal yordania,"['taxi', 'terbang', 'atau', 'sky', 'taxi', 'akan', 'digunakan', 'sebagai', 'transportasi', 'publik', 'di', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota', 'one', 'untuk', 'exo', 'mncr_logistics', 'arsenal', 'bts', 'is', 'coming', 'rudal', 'yordania']","['taxi', 'terbang', 'sky', 'taxi', 'transportasi', 'publik', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota', 'one', 'exo', 'mncr_logistics', 'arsenal', 'bts', 'is', 'coming', 'rudal', 'yordania']"
229,352,@meraaahputiiih Kehidupan budaya masyarakat Kalimantan Timur akan menjadi bagian dari ibu kota #IbuKotaNegara,@meraaahputiiih Kehidupan budaya masyarakat Kalimantan Timur akan menjadi bagian dari ibu kota #Ibu Kota Negara,kehidupan budaya masyarakat kalimantan timur akan menjadi bagian dari ibu kota ibu kota negara,kehidupan budaya masyarakat kalimantan timur akan menjadi bagian dari ibu kota ibu kota negara,"['kehidupan', 'budaya', 'masyarakat', 'kalimantan', 'timur', 'akan', 'menjadi', 'bagian', 'dari', 'ibu', 'kota', 'ibu', 'kota', 'negara']","['kehidupan', 'budaya', 'masyarakat', 'kalimantan', 'timur', 'kota', 'kota', 'negara']"
230,907,DPR Usul Jakarta Jadi Ibu Kota Legislasi Sehingga tak Pindah ke IKN Ini Respons Istana https://t.co/4tzUidUrsr #Nusantara #IbuKotaNegara #IKN #Indonesia,DPR Usul Jakarta Jadi Ibu Kota Legislasi Sehingga tak Pindah ke IKN Ini Respons Istana https://t.co/4tzUidUrsr #Nusantara #Ibu Kota Negara #IKN #Indonesia,dpr usul jakarta jadi ibu kota legislasi sehingga tak pindah ke ikn ini respons istana nusantara ibu kota negara ikn indonesia,dpr usul jakarta jadi ibu kota legislasi sehingga tidak pindah ke ibu kota negara ini respons istana nusantara ibu kota negara ibu kota negara indonesia,"['dpr', 'usul', 'jakarta', 'jadi', 'ibu', 'kota', 'legislasi', 'sehingga', 'tidak', 'pindah', 'ke', 'ibu', 'kota', 'negara', 'ini', 'respons', 'istana', 'nusantara', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'indonesia']","['dpr', 'usul', 'jakarta', 'kota', 'legislasi', 'pindah', 'kota', 'negara', 'respons', 'istana', 'nusantara', 'kota', 'negara', 'kota', 'negara', 'indonesia']"
231,589,Jelajahi revolusi teknologi terbaru di Nusantara Expo bawa impian ke realitas bersama Otorita IKN. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/isSLthH29U,Jelajahi revolusi teknologi terbaru di Nusantara Expo bawa impian ke realitas bersama Otorita IKN. #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/isSLthH29U,jelajahi revolusi teknologi terbaru di nusantara expo bawa impian ke realitas bersama otorita ikn ibu kota negara iknnusantara pindah ibu kota,jelajahi revolusi teknologi terbaru di nusantara expo bawa impian ke realitas bersama otoritas ibu kota negara ibu kota negara ibu kota negara nusantara pindah ibu kota,"['jelajahi', 'revolusi', 'teknologi', 'terbaru', 'di', 'nusantara', 'expo', 'bawa', 'impian', 'ke', 'realitas', 'bersama', 'otoritas', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']","['jelajahi', 'revolusi', 'teknologi', 'terbaru', 'nusantara', 'expo', 'bawa', 'impian', 'realitas', 'otoritas', 'kota', 'negara', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota']"
232,346,Nasib hidup di kampung Mau maen ke kota aja harus siap-siap jam segini Padahal tadinya mau nge gas nulis tapi apa daya ibu negara pengen hiling Padahal cuman keliling kota bandung doang ,Nasib hidup di kampung Mau maen ke kota aja harus siap-siap jam segini Padahal tadinya mau nge gas nulis tapi apa daya ibu negara pengen hiling Padahal cuman keliling kota bandung doang ,nasib hidup di kampung mau maen ke kota aja harus siap-siap jam segini padahal tadinya mau nge gas nulis tapi apa daya ibu negara pengen hiling padahal cuman keliling kota bandung doang,nasib hidup di kampung mau main ke kota saja harus siap-siap jam segini padahal tadinya mau nge gas menulis tapi apa daya ibu negara ingin hiling padahal cuman keliling kota bandung doang,"['nasib', 'hidup', 'di', 'kampung', 'mau', 'main', 'ke', 'kota', 'saja', 'harus', 'siap-siap', 'jam', 'segini', 'padahal', 'tadinya', 'mau', 'nge', 'gas', 'menulis', 'tapi', 'apa', 'daya', 'ibu', 'negara', 'ingin', 'hiling', 'padahal', 'cuman', 'keliling', 'kota', 'bandung', 'doang']","['nasib', 'hidup', 'kampung', 'main', 'kota', 'siap-siap', 'jam', 'segini', 'nge', 'gas', 'menulis', 'daya', 'negara', 'hiling', 'cuman', 'keliling', 'kota', 'bandung', 'doang']"
233,997,@tanyakanrl @andresetiawanxt @IqbalMohamad_ hampura lur urng jadi warga ibu kota negara,@tanyakanrl @andresetiawanxt @IqbalMohamad_ hampura lur urng jadi warga ibu kota negara,hampura lur urng jadi warga ibu kota negara,maaf lur urng jadi warga ibu kota negara,"['maaf', 'lur', 'urng', 'jadi', 'warga', 'ibu', 'kota', 'negara']","['maaf', 'lur', 'urng', 'warga', 'kota', 'negara']"
234,483,Uji Coba Internet Starlink di IKN: Langkah Besar Menuju Akses Internet Global di Indonesia. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/6qvtNFM7Jo,Uji Coba Internet Starlink di IKN: Langkah Besar Menuju Akses Internet Global di Indonesia. #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/6qvtNFM7Jo,uji coba internet starlink di ikn langkah besar menuju akses internet global di indonesia ibu kota negara iknnusantara pindah ibu kota,uji coba internet starlink di ibu kota negara langkah besar menuju akses internet global di indonesia ibu kota negara ibu kota negara nusantara pindah ibu kota,"['uji', 'coba', 'internet', 'starlink', 'di', 'ibu', 'kota', 'negara', 'langkah', 'besar', 'menuju', 'akses', 'internet', 'global', 'di', 'indonesia', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']","['uji', 'coba', 'internet', 'starlink', 'kota', 'negara', 'langkah', 'akses', 'internet', 'global', 'indonesia', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota']"
235,578,Pilgub DKI Jakarta akan tetap menjadi episentrum politik nasional di level pemilu lokal. Sekalipun tak lagi berstatus ibu kota negara Jakarta tetap memiliki magnet politik yg besar bagi sebagian politisi maupun partai politik.,Pilgub DKI Jakarta akan tetap menjadi episentrum politik nasional di level pemilu lokal. Sekalipun tak lagi berstatus ibu kota negara Jakarta tetap memiliki magnet politik yg besar bagi sebagian politisi maupun partai politik.,pilgub dki jakarta akan tetap menjadi episentrum politik nasional di level pemilu lokal sekalipun tak lagi berstatus ibu kota negara jakarta tetap memiliki magnet politik yg besar bagi sebagian politisi maupun partai politik,pilgub dki jakarta akan tetap menjadi episentrum politik nasional di level pemilu lokal sekalipun tidak lagi berstatus ibu kota negara jakarta tetap memiliki magnet politik yang besar bagi sebagian politisi maupun partai politik,"['pilgub', 'dki', 'jakarta', 'akan', 'tetap', 'menjadi', 'episentrum', 'politik', 'nasional', 'di', 'level', 'pemilu', 'lokal', 'sekalipun', 'tidak', 'lagi', 'berstatus', 'ibu', 'kota', 'negara', 'jakarta', 'tetap', 'memiliki', 'magnet', 'politik', 'yang', 'besar', 'bagi', 'sebagian', 'politisi', 'maupun', 'partai', 'politik']","['pilgub', 'dki', 'jakarta', 'episentrum', 'politik', 'nasional', 'level', 'pemilu', 'lokal', 'berstatus', 'kota', 'negara', 'jakarta', 'memiliki', 'magnet', 'politik', 'politisi', 'partai', 'politik']"
236,33,@IKNnusantaraID Kesempatan untuk mendukung ekowisata dan pelestarian alam akan bertambah #IbuKotaNegara,@IKNnusantaraID Kesempatan untuk mendukung ekowisata dan pelestarian alam akan bertambah #Ibu Kota Negara,kesempatan untuk mendukung ekowisata dan pelestarian alam akan bertambah ibu kota negara,kesempatan untuk mendukung ekowisata dan pelestarian alam akan bertambah ibu kota negara,"['kesempatan', 'untuk', 'mendukung', 'ekowisata', 'dan', 'pelestarian', 'alam', 'akan', 'bertambah', 'ibu', 'kota', 'negara']","['kesempatan', 'mendukung', 'ekowisata', 'pelestarian', 'alam', 'bertambah', 'kota', 'negara']"
237,31,@IKNnusantaraID IKN dapat menjadi platform yang memungkinkan kolaborasi antara pemerintah swasta dan masyarakat sipil dalam memajukan bangsa Indonesia. #IbuKotaNegara,@IKNnusantaraID IKN dapat menjadi platform yang memungkinkan kolaborasi antara pemerintah swasta dan masyarakat sipil dalam memajukan bangsa Indonesia. #Ibu Kota Negara,ikn dapat menjadi platform yang memungkinkan kolaborasi antara pemerintah swasta dan masyarakat sipil dalam memajukan bangsa indonesia ibu kota negara,ibu kota negara dapat menjadi platform yang memungkinkan kolaborasi antara pemerintah swasta dan masyarakat sipil dalam memajukan bangsa indonesia ibu kota negara,"['ibu', 'kota', 'negara', 'dapat', 'menjadi', 'platform', 'yang', 'memungkinkan', 'kolaborasi', 'antara', 'pemerintah', 'swasta', 'dan', 'masyarakat', 'sipil', 'dalam', 'memajukan', 'bangsa', 'indonesia', 'ibu', 'kota', 'negara']","['kota', 'negara', 'platform', 'kolaborasi', 'pemerintah', 'swasta', 'masyarakat', 'sipil', 'memajukan', 'bangsa', 'indonesia', 'kota', 'negara']"
238,231,Temen gue pake skincare mereknya kayak nama ibu kota negara komunis. Keren.,Temen gue pake skincare mereknya kayak nama ibu kota negara komunis. Keren.,temen gue pake skincare mereknya kayak nama ibu kota negara komunis keren,teman saya pakai skincare mereknya kayak nama ibu kota negara komunis keren,"['teman', 'saya', 'pakai', 'skincare', 'mereknya', 'kayak', 'nama', 'ibu', 'kota', 'negara', 'komunis', 'keren']","['teman', 'pakai', 'skincare', 'mereknya', 'kayak', 'nama', 'kota', 'negara', 'komunis', 'keren']"
239,750,@ARSIPAJA Kebetulan di Sekolah saya yg jadi Guru Geografi bukan basic Sarjana Geografi atau Pendidikan Geografi. Zaman dulu ada namanya RPUL waktu SD rata-rata siswa sudah hafal ibu kota provinsi bahkan ibu kota negara-negara di dunia. Hidup Indonesia Emas Imitasi.,@ARSIPAJA Kebetulan di Sekolah saya yg jadi Guru Geografi bukan basic Sarjana Geografi atau Pendidikan Geografi. Zaman dulu ada namanya RPUL waktu SD rata-rata siswa sudah hafal ibu kota provinsi bahkan ibu kota negara-negara di dunia. Hidup Indonesia Emas Imitasi.,kebetulan di sekolah saya yg jadi guru geografi bukan basic sarjana geografi atau pendidikan geografi zaman dulu ada namanya rpul waktu sd rata-rata siswa sudah hafal ibu kota provinsi bahkan ibu kota negara-negara di dunia hidup indonesia emas imitasi,kebetulan di sekolah saya yang jadi guru geografi bukan basic sarjana geografi atau pendidikan geografi zaman dulu ada namanya rpul waktu sd rata-rata siswa sudah hafal ibu kota provinsi bahkan ibu kota negara-negara di dunia hidup indonesia emas imitasi,"['kebetulan', 'di', 'sekolah', 'saya', 'yang', 'jadi', 'guru', 'geografi', 'bukan', 'basic', 'sarjana', 'geografi', 'atau', 'pendidikan', 'geografi', 'zaman', 'dulu', 'ada', 'namanya', 'rpul', 'waktu', 'sd', 'rata-rata', 'siswa', 'sudah', 'hafal', 'ibu', 'kota', 'provinsi', 'bahkan', 'ibu', 'kota', 'negara-negara', 'di', 'dunia', 'hidup', 'indonesia', 'emas', 'imitasi']","['sekolah', 'guru', 'geografi', 'basic', 'sarjana', 'geografi', 'pendidikan', 'geografi', 'zaman', 'namanya', 'rpul', 'sd', 'rata-rata', 'siswa', 'hafal', 'kota', 'provinsi', 'kota', 'negara-negara', 'dunia', 'hidup', 'indonesia', 'emas', 'imitasi']"
240,192,@IKNnusantaraID Pemindahan ini adalah langkah strategis dalam menjaga kelestarian alam #IbuKotaNegara,@IKNnusantaraID Pemindahan ini adalah langkah strategis dalam menjaga kelestarian alam #Ibu Kota Negara,pemindahan ini adalah langkah strategis dalam menjaga kelestarian alam ibu kota negara,pemindahan ini adalah langkah strategis dalam menjaga kelestarian alam ibu kota negara,"['pemindahan', 'ini', 'adalah', 'langkah', 'strategis', 'dalam', 'menjaga', 'kelestarian', 'alam', 'ibu', 'kota', 'negara']","['pemindahan', 'langkah', 'strategis', 'menjaga', 'kelestarian', 'alam', 'kota', 'negara']"
241,513,@DedynurPalakka @jokowi Ada yang berani taruhan ? IKN itu hanya akan menjadi ikon sebagai Ibu Kota Negara paling tdk 10 / 15 thn ke depan. Mengapa ? Krn belum layak dibuat sebagai Ibu kota negara yg layak Siapapun presiden berikutnya tdk akan benar 2 tinggal disana dalam waktu yg selayaknya di Jkt !,@DedynurPalakka @jokowi Ada yang berani taruhan ? IKN itu hanya akan menjadi ikon sebagai Ibu Kota Negara paling tdk 10 / 15 thn ke depan. Mengapa ? Krn belum layak dibuat sebagai Ibu kota negara yg layak Siapapun presiden berikutnya tdk akan benar 2 tinggal disana dalam waktu yg selayaknya di Jkt !,ada yang berani taruhan ikn itu hanya akan menjadi ikon sebagai ibu kota negara paling tdk   thn ke depan mengapa krn belum layak dibuat sebagai ibu kota negara yg layak siapapun presiden berikutnya tdk akan benar  tinggal disana dalam waktu yg selayaknya di jkt,ada yang berani taruhan ibu kota negara itu hanya akan menjadi lambang sebagai ibu kota negara paling tidak   tahun ke depan mengapa karena belum layak dibuat sebagai ibu kota negara yang layak siapa pun presiden berikutnya tidak akan benar  tinggal disana dalam waktu yang selayaknya di jakarta,"['ada', 'yang', 'berani', 'taruhan', 'ibu', 'kota', 'negara', 'itu', 'hanya', 'akan', 'menjadi', 'lambang', 'sebagai', 'ibu', 'kota', 'negara', 'paling', 'tidak', 'tahun', 'ke', 'depan', 'mengapa', 'karena', 'belum', 'layak', 'dibuat', 'sebagai', 'ibu', 'kota', 'negara', 'yang', 'layak', 'siapa', 'pun', 'presiden', 'berikutnya', 'tidak', 'akan', 'benar', 'tinggal', 'disana', 'dalam', 'waktu', 'yang', 'selayaknya', 'di', 'jakarta']","['berani', 'taruhan', 'kota', 'negara', 'lambang', 'kota', 'negara', 'layak', 'kota', 'negara', 'layak', 'presiden', 'tinggal', 'disana', 'selayaknya', 'jakarta']"
242,3,Hikmat Ginanjar https://t.co/nsVV7joUiZ. di Balai Kota Bandung. Ibu Herawati menyampaikan maksud dan tujuan audiensi kepada para peserta yang hadir yakni Pemartabatan Bahasa Negara di Lembaga Publik 2024. Di samping itu Ibu Hera menuturkan bahwa pemartabatan bahasa negara di,Hikmat Ginanjar https://t.co/nsVV7joUiZ. di Balai Kota Bandung. Ibu Herawati menyampaikan maksud dan tujuan audiensi kepada para peserta yang hadir yakni Pemartabatan Bahasa Negara di Lembaga Publik 2024. Di samping itu Ibu Hera menuturkan bahwa pemartabatan bahasa negara di,hikmat ginanjar di balai kota bandung ibu herawati menyampaikan maksud dan tujuan audiensi kepada para peserta yang hadir yakni pemartabatan bahasa negara di lembaga publik  di samping itu ibu hera menuturkan bahwa pemartabatan bahasa negara di,hikmat ginanjar di balai kota bandung ibu herawati menyampaikan maksud dan tujuan audiensi kepada para peserta yang hadir yakni pemartabatan bahasa negara di lembaga publik  di samping itu ibu hera menuturkan bahwa pemartabatan bahasa negara di,"['hikmat', 'ginanjar', 'di', 'balai', 'kota', 'bandung', 'ibu', 'herawati', 'menyampaikan', 'maksud', 'dan', 'tujuan', 'audiensi', 'kepada', 'para', 'peserta', 'yang', 'hadir', 'yakni', 'pemartabatan', 'bahasa', 'negara', 'di', 'lembaga', 'publik', 'di', 'samping', 'itu', 'ibu', 'hera', 'menuturkan', 'bahwa', 'pemartabatan', 'bahasa', 'negara', 'di']","['hikmat', 'ginanjar', 'balai', 'kota', 'bandung', 'herawati', 'maksud', 'tujuan', 'audiensi', 'peserta', 'hadir', 'pemartabatan', 'bahasa', 'negara', 'lembaga', 'publik', 'samping', 'hera', 'pemartabatan', 'bahasa', 'negara']"
